loan_id,origination_date,sector,loan_type,collateral,initial_rating,credit_score,ead,defaulted,pd_raw,pd_calibrated,lgd_predicted,ecl_predicted,risk_band,pd_covid_stressed,lgd_covid_stressed,ecl_covid_stressed,covid_incremental_ecl
L047351,2023-05-01,Telecom,mortgage,unsecured,BBB,710,1692675.05,0,0.21646561830488442,0.08935442836143853,0.6555534853318427,99151.16108467722,Low,0.22413563330965192,0.7430043202751104,281887.5132431285,182736.35215845128
L047356,2023-12-01,Telecom,mortgage,partially_secured,CCC,624,2789825.64,1,0.6268368851022484,0.718288023428473,0.5822853684513837,1166840.6859627701,Very High,1.0,0.6599622366027983,1841179.5691062333,674338.8831434632
L047362,2023-11-01,Financials,term_loan,unsecured,BBB,719,1513469.0,0,0.28379483428046154,0.14343067510311702,0.5851902998085704,127031.8699234074,High,0.3815816615572794,0.6719285064690852,388046.78620106104,261014.91627765365
L047372,2023-04-01,Real_Estate,term_loan,secured,BB,741,7808913.57,0,0.364867462051413,0.2416730838164181,0.363121116036897,685283.7039059442,Very High,0.6796948811660639,0.42367156213604956,2248712.475727141,1563428.7718211967
L047391,2023-03-01,Energy,revolving,secured,B,673,942710.79,0,0.3083223636924654,0.16904877300997567,0.4025178531832978,64146.89635351825,High,0.4651560081138875,0.4621799438662444,202669.41235235872,138522.51599884048
L047397,2023-09-01,Utilities,mortgage,partially_secured,BB,672,1998486.57,0,0.1433185269686657,0.052045665889351125,0.49075948874813446,51045.15288247737,Very Low,0.13371315493765162,0.5686967694612312,151969.39388887875,100924.24100640138
L047411,2023-09-01,Real_Estate,revolving,secured,A,723,14411477.3,0,0.19016752773118234,0.07376133292824041,0.3498425943000501,371886.0974918725,Low,0.2074504931521253,0.40817884689958345,1220319.2666233773,848433.1691315048
L047416,2023-02-01,Technology,bond,secured,BBB,697,348131.15,0,0.07527433584489822,0.030998726267744536,0.5575901566865957,6017.302326852471,Very Low,0.07586962908372681,0.6195755957715889,16364.590747100294,10347.288420247824
L047443,2023-08-01,Energy,mortgage,secured,B,626,1643307.42,0,0.3351652876690717,0.20112070485719577,0.4043571992941205,133641.32672008657,High,0.5534054022084144,0.46429192194504904,422234.132779894,288592.8060598074
L047444,2023-04-01,Technology,lease,unsecured,B,754,3175529.35,0,0.293426766858973,0.15308265177539626,0.7870460609521165,382597.6141317468,High,0.3746710077387217,0.8745393480612934,1040508.360057432,657910.7459256852
L047452,2023-03-01,Technology,term_loan,secured,AA,783,847231.34,0,0.11102194424669283,0.04075550050910243,0.5472771907179822,18897.118719657596,Very Low,0.09974941163839703,0.6081161717527979,51392.40100444206,32495.28228478446
L047459,2023-12-01,Energy,bond,secured,AA,765,3014554.81,0,0.056723008313181236,0.026868089971722974,0.36813819818099636,29817.474795651273,Very Low,0.0739304595612411,0.4227044600002685,94207.05346930581,64389.57867365454
L047469,2023-08-01,Energy,revolving,secured,BBB,688,10753605.84,0,0.1294206182708689,0.046864060773589726,0.39458631623064827,198854.78776516614,Very Low,0.12895153892754513,0.45307277688083547,628273.3112715719,429418.52350640576
L047487,2023-07-01,Consumer,bond,unsecured,BBB,657,88481.24,0,0.09464815279646946,0.03596676714277301,0.7174785171459732,2283.2922649371144,Very Low,0.08474849141330695,0.8044890936798575,6032.583436245628,3749.2911713085136
L047499,2023-09-01,Energy,revolving,secured,BB,686,5825893.68,0,0.1595644482765723,0.058788333192480474,0.42154523348394674,144376.95718883647,Very Low,0.16176246597110575,0.48402760475812284,456152.90425626776,311775.9470674313
L047500,2023-05-01,Energy,mortgage,secured,B,715,433411.13,0,0.3524827592280284,0.2241161353656941,0.412774770366533,40094.64099777403,Very High,0.6166798198202014,0.473957164107528,126677.32644015862,86582.6854423846
L047531,2023-10-01,Real_Estate,term_loan,unsecured,BBB,770,4890664.89,0,0.13900912373409424,0.050383577266457875,0.5332292597647336,131392.59124650373,Very Low,0.14170158721051507,0.6221452388305029,431155.96864489623,299763.37739839253
L047533,2023-11-01,Financials,revolving,unsecured,BB,697,10546050.03,0,0.34844927416290955,0.2185978338546926,0.5751097348332525,1325825.5995673614,Very High,0.5815556860143579,0.6603537777518701,4050025.897323336,2724200.2977559743
L047536,2023-11-01,Financials,term_loan,secured,BBB,697,1341209.02,0,0.19649937681869303,0.07726970285424616,0.4211017498867101,43640.805079033984,Low,0.20556761363608572,0.48351838703658473,133310.43751742513,89669.63243839116
L047558,2023-09-01,Industrials,term_loan,secured,BBB,786,581426.3,0,0.1343581338942048,0.048646194941926686,0.4467337603693539,12635.4968100976,Very Low,0.1220228146088365,0.5063280440026258,35922.59427609408,23287.09746599648
L047569,2023-03-01,Real_Estate,bond,secured,BBB,675,2593833.0,0,0.10224170933211221,0.03811625681843585,0.3540935258775134,35008.23713141902,Very Low,0.10720028991057176,0.4131386213175888,114877.18027137112,79868.94313995211
L047586,2023-07-01,Industrials,mortgage,partially_secured,BBB,772,286967.49,0,0.17295531598464722,0.06495330256507781,0.5960019603899966,11109.170318431617,Very Low,0.1629271273239741,0.6755086219060221,31583.262937008592,20474.092618576975
L047591,2023-03-01,Telecom,mortgage,secured,BBB,704,2689062.13,0,0.18326014125993842,0.0701017022087817,0.4616296177168509,87020.79872662415,Low,0.1758423136802322,0.5232110087202788,247400.79980031366,160380.0010736895
L047605,2023-07-01,Technology,revolving,unsecured,BBB,802,276648.0,0,0.12390245063922069,0.04494584684311113,0.7816209948569904,9718.815076835557,Very Low,0.11000531761813412,0.8685111954519259,26431.18504606614,16712.36996923058
L047610,2023-12-01,Retail,mortgage,unsecured,A,718,358347.91,0,0.1668995179172679,0.06209408959892061,0.7235909719404684,16100.83055449695,Very Low,0.14820690833300462,0.8068039337136225,42849.06312082417,26748.23256632722
L047614,2023-11-01,Consumer,bond,secured,B,711,1983453.11,0,0.23900875197142865,0.10502517567969365,0.5216129363845327,108658.5007205739,Medium,0.24747081559872805,0.5848703597606205,287081.7204263034,178423.2197057295
L047626,2023-07-01,Financials,term_loan,secured,B,655,2958641.16,1,0.3636349638305734,0.23988460980472667,0.4288424235542167,304363.39689217706,Very High,0.6381868308539949,0.4924064005565862,929744.9378054412,625381.5409132642
L047630,2023-05-01,Industrials,term_loan,secured,BB,665,1247301.26,0,0.289039913177073,0.14862226068815879,0.4456831729708322,82619.29056749378,High,0.3728001045990772,0.5051373082451412,234885.83781391344,152266.54724641965
L047631,2023-08-01,Energy,term_loan,partially_secured,CCC,607,811664.17,0,0.648155345904555,0.7512353012645638,0.5352716408605673,326382.2990683179,Very High,1.0,0.6146107929614559,498857.559142102,172475.2600737841
L047640,2023-02-01,Utilities,bond,secured,A,713,458930.12,0,0.1267837654980739,0.04593792119322531,0.35988972704192035,7587.301639764299,Very Low,0.118021438847229,0.4170436432173873,22588.582193136845,15001.280553372546
L047654,2023-04-01,Retail,term_loan,unsecured,BBB,692,949916.54,0,0.11941729701411373,0.04344207745537062,0.7376583259208936,30440.46511381229,Very Low,0.10368806488363942,0.8224890334017966,81011.06378792902,50570.59867411673
L047664,2023-07-01,Energy,mortgage,unsecured,BBB,669,254783.14,0,0.10503008744804966,0.038936118651384424,0.6306759386484535,6256.47343030697,Very Low,0.10713694752613138,0.7241561277770132,19767.063811325206,13510.590381018235
L047691,2023-08-01,Real_Estate,term_loan,unsecured,B,693,12842834.88,0,0.2970844574563366,0.15688499312194387,0.5711273223351196,1150734.7784565415,High,0.4412321185000504,0.6663628033345008,3776058.9341600514,2625324.15570351
L047711,2023-09-01,Telecom,bond,secured,BBB,712,998586.41,0,0.18355927933403943,0.07025665176439617,0.45203703308323545,31713.71476666619,Low,0.17623098738578394,0.5123387732965391,90162.33489835502,58448.62013168883
L047728,2023-04-01,Consumer,lease,secured,BB,741,2555484.86,0,0.10583044990324865,0.03917455664257151,0.5399826272595226,54057.65346973124,Very Low,0.09230700563284236,0.6054677931471774,142823.2863272053,88765.63285747406
L047737,2023-08-01,Energy,mortgage,unsecured,BB,650,2005599.44,0,0.14098350022459918,0.05113874019421642,0.6288078511422862,64492.94072714786,Very Low,0.1407137823313938,0.7220111481893762,203762.72494950835,139269.7842223605
L047757,2023-02-01,Real_Estate,lease,partially_secured,BB,668,5872016.09,0,0.13355198969035376,0.04835089667417165,0.478879865119313,135962.25114622057,Very Low,0.13598476276401586,0.5587330826279584,446151.0008742539,310188.7497280333
L047771,2023-12-01,Technology,mortgage,unsecured,A,778,2148593.68,0,0.10901488772751461,0.04013718339439496,0.7886748193513738,68014.1322841393,Very Low,0.09823607558246401,0.8763491701026015,184970.5032905138,116956.3710063745
L047782,2023-10-01,Industrials,bond,secured,A,732,788240.32,0,0.09180671207010548,0.03519283450422972,0.44881768215069934,12450.387025866983,Very Low,0.08827676502541693,0.5086899609496026,35396.32896374501,22945.941937878022
L047794,2023-09-01,Healthcare,revolving,partially_secured,BBB,740,2754897.35,0,0.09420943524942851,0.03584621137791847,0.5733350724426892,56618.34784163284,Very Low,0.08119505640734237,0.6530047585508713,146066.74627339697,89448.39843176413
L047806,2023-08-01,Energy,mortgage,secured,BB,692,229560.04,0,0.2501657373907854,0.11364567283551995,0.40705219946841925,10619.383423296587,Medium,0.31270837743653923,0.46738638103407165,33551.49384130502,22932.11041800843
L047810,2023-11-01,Retail,revolving,secured,BBB,730,383640.33,0,0.10099106242937864,0.03775394008755364,0.5089731717848051,7371.933845201424,Very Low,0.09011155125886694,0.5675050865400577,19618.892179903763,12246.95833470234
L047830,2023-01-01,Healthcare,revolving,partially_secured,AAA,850,244733.77,0,0.08201032392018671,0.0326457680795763,0.5227235621887706,4176.31134600749,Very Low,0.07394574987958281,0.5953603571845851,10774.24956733588,6597.938221328391
L047839,2023-03-01,Energy,term_loan,secured,AA,747,2816818.25,0,0.12816071111434785,0.0464193504147999,0.38513355595314386,50358.08935134342,Very Low,0.1277278702100599,0.44221890746886544,159104.25844733138,108746.16909598795
L047841,2023-12-01,Energy,bond,secured,BB,686,8954003.24,0,0.15846646222772764,0.058307917799577204,0.4029787603838761,210390.89283671882,Very Low,0.1604405509851498,0.46270916775633064,664721.1484794966,454330.2556427778
L047843,2023-09-01,Real_Estate,bond,partially_secured,B,681,937759.48,0,0.31428922068033505,0.17580685839765006,0.4962336997242582,81811.34466269492,High,0.49444902940677365,0.5789806691532782,268458.4360468976,186647.0913842027
L047868,2023-02-01,Energy,term_loan,unsecured,BB,620,5836875.91,0,0.2391030284082344,0.10509553911469618,0.6168928802741654,378420.3654400718,Medium,0.2891817584637791,0.7083301138614695,1195603.1771706715,817182.8117305997
L047870,2023-01-01,Energy,term_loan,secured,BB,759,1993555.09,0,0.12859700148296863,0.04657289188861822,0.3851625538597994,35760.658301841075,Very Low,0.12815035620489784,0.44225220350968525,112984.29098464282,77223.63268280175
L047875,2023-06-01,Real_Estate,mortgage,unsecured,BB,789,5355712.85,0,0.17474325835629992,0.06582062752380134,0.5550045210524945,195648.184991541,Very Low,0.1851176096923154,0.647551524937998,642006.3864589346,446358.20146739366
L047876,2023-12-01,Industrials,mortgage,secured,A,702,3942212.31,0,0.1394137228009996,0.05053746378588087,0.44961031705102233,89575.59902906153,Very Low,0.12676682280509502,0.5095883333456287,254662.55496875936,165086.95593969783
L047881,2023-12-01,Telecom,term_loan,unsecured,BBB,751,686416.1,0,0.11770697508758635,0.042881390174985184,0.6303989582084603,18555.463388143628,Very Low,0.10756319211389398,0.7144941792334688,52753.325067880105,34197.86167973648
L047884,2023-04-01,Healthcare,revolving,secured,BB,702,533205.48,0,0.14645733162338598,0.05328874653327502,0.4538790202652737,12896.451159700395,Very Low,0.12070404693621722,0.5169492924563024,33270.88710960322,20374.43594990283
L047889,2023-09-01,Energy,revolving,unsecured,B,617,2130247.18,0,0.2899532275973775,0.1495419551771139,0.5930887123684768,188935.12801642518,High,0.4114808861205245,0.6809976392906488,596932.5648552036,407997.43683877843
L047901,2023-08-01,Consumer,term_loan,unsecured,BBB,738,3707870.61,0,0.08259459961364146,0.0327925535684377,0.6809201803186911,82793.45623722035,Very Low,0.07726909214506852,0.7634972276409759,218744.85382182937,135951.39758460902
L047916,2023-08-01,Telecom,revolving,partially_secured,AAA,781,2961227.67,0,0.05251267916412135,0.026007923843463635,0.564423180620842,43469.267838526655,Very Low,0.06523798079871763,0.6397172329156623,123583.46265897053,80114.19482044387
L047918,2023-03-01,Utilities,revolving,secured,AA,812,834995.19,0,0.0809911616679611,0.03239124585195469,0.38536091249802257,10422.677208852154,Very Low,0.08321798945629709,0.44655989550663716,31029.93817601863,20607.260967166476
L047931,2023-05-01,Real_Estate,mortgage,unsecured,B,669,3490532.12,0,0.32323993666314094,0.1863402331011149,0.5408887859436038,351808.4371911474,High,0.524073680833772,0.6310819909996997,1154435.7720293647,802627.3348382174
L047934,2023-04-01,Retail,term_loan,partially_secured,BBB,761,59558.16,0,0.20323637675556774,0.08116990114854161,0.6691628481470465,3234.954004775021,Low,0.1937372812231403,0.7461165756839571,8609.1675752002,5374.213570425178
L047935,2023-08-01,Real_Estate,term_loan,unsecured,BBB,784,6530690.03,0,0.13514333536087683,0.04893546627621923,0.5268520406230337,168372.61942115772,Very Low,0.13762883896779718,0.6147046183969246,552503.4488711283,384130.8294499705
L047938,2023-04-01,Financials,revolving,unsecured,CCC,620,16665337.86,1,0.6643262488321522,0.7744438683537832,0.5808712975944255,7496939.145456533,Very High,1.0,0.666969332148977,11115269.262521261,3618330.1170647284
L047940,2023-10-01,Real_Estate,term_loan,secured,A,779,7021923.8,0,0.08040459789149818,0.03224563001074554,0.32064479277492475,72602.43226083255,Very Low,0.0906894111341232,0.37411231197014344,238240.00813461142,165637.57587377887
L047948,2023-01-01,Financials,mortgage,secured,BBB,687,7783056.24,0,0.14330097270558226,0.0520387914268512,0.39454771570354896,159800.0473672213,Very Low,0.13844352669897636,0.45302845489783056,488144.39126981114,328344.34390258987
L047962,2023-10-01,Telecom,mortgage,secured,BB,642,9572657.92,0,0.1627249676721751,0.06019198453270345,0.4611123629528807,265691.688135445,Very Low,0.1509848904055488,0.522624752170795,755363.5120208758,489671.8238854308
L047966,2023-07-01,Financials,term_loan,partially_secured,BB,652,1046927.27,0,0.19371648269502476,0.07570929656925715,0.5467889582439273,43339.655943959195,Low,0.20141632296899198,0.6278352327214161,132390.51124928895,89050.85530532975
L047967,2023-01-01,Utilities,revolving,secured,B,628,405753.75,0,0.2933119194002319,0.15296449400156545,0.3971218153314699,24647.729652280515,High,0.39298882504211924,0.4601885417186343,73380.14139398976,48732.41174170925
L047969,2023-07-01,Real_Estate,mortgage,unsecured,BBB,714,729367.05,0,0.1321695401049988,0.047848449496831605,0.5479460030499534,19122.812742192695,Very Low,0.13457165225497056,0.6393159990585332,62750.22642339774,43627.41368120504
L047970,2023-02-01,Telecom,mortgage,secured,BB,677,1011126.46,0,0.11164481443398679,0.040949236688749974,0.44821357959823666,18558.21904895949,Very Low,0.10271660025235763,0.5080052711166414,52761.159432765264,34202.94038380578
L047973,2023-02-01,Real_Estate,mortgage,partially_secured,BB,749,532329.04,0,0.12560228090412123,0.045528624132696,0.47588311864883714,11533.602617060624,Very Low,0.12804724581176094,0.5552366286835307,37846.74281211731,26313.140195056683
L047985,2023-03-01,Healthcare,term_loan,secured,BB,683,2045237.29,0,0.13706673390911567,0.04965096198192651,0.4391388610501042,44593.67259195326,Very Low,0.11246412113958337,0.5001608652835249,115044.9087300659,70451.23613811264
L047987,2023-05-01,Technology,revolving,unsecured,BB,703,3689032.17,0,0.18207956235039796,0.06949325769042661,0.7586201903387548,194482.0440902908,Low,0.17008530090085325,0.8429534681647464,528911.2772337447,334429.23314345395
L047990,2023-08-01,Telecom,revolving,partially_secured,A,758,572513.66,0,0.28419491677631276,0.1438212974564374,0.576647952247058,47480.994824244204,High,0.36075970917101013,0.6535727890768155,134988.83332173558,87507.83849749138
L048017,2023-10-01,Energy,term_loan,unsecured,BBB,754,1706942.57,0,0.0733445132323987,0.03054187025449748,0.6505980028355677,33917.767840625165,Very Low,0.08403926390566574,0.7470310845891952,107161.75633314505,73243.98849251989
L048027,2023-01-01,Consumer,revolving,unsecured,BBB,743,2490003.3,0,0.07580625206798851,0.031125807944139192,0.6982338186245625,54115.47014834425,Very Low,0.07334173952345788,0.7829105380832139,142976.0411641991,88860.57101585485
L048039,2023-04-01,Industrials,term_loan,secured,B,733,2154235.47,0,0.18813422408923453,0.07266617124129128,0.44480467145908476,69629.7426445994,Low,0.18227388087177837,0.5041416146317267,197956.67967498538,128326.93703038598
L048040,2023-11-01,Financials,bond,secured,BB,638,326241.62,0,0.1343071935758578,0.04862748447632009,0.4139925498951738,6567.705864433551,Very Low,0.1293681167608322,0.4753554456240807,20062.5020708893,13494.796206455747
L048054,2023-10-01,Utilities,mortgage,secured,BB,668,15999077.69,0,0.16213391057925164,0.05992712081501052,0.3590255179573352,344226.0056079777,Very Low,0.15396179976908295,0.4160421894996073,1024814.5902016014,680588.5845936236
L048077,2023-08-01,Technology,revolving,secured,BBB,726,301941.28,0,0.1118603661629117,0.041016486540681886,0.5277280912179433,6535.685722653033,Very Low,0.1003881770263985,0.5863938640250046,17774.38065985106,11238.694937198026
L048086,2023-08-01,Financials,mortgage,secured,BB,686,824950.25,0,0.09890304697858433,0.03715639754136409,0.40257131109813493,12339.688065517352,Very Low,0.09885054156736937,0.46224132543201407,37694.29119979656,25354.603134279205
L048094,2023-01-01,Technology,mortgage,secured,AA,703,4212326.36,0,0.1462200736623477,0.053193812976577215,0.5178036520419695,116024.10927752839,Very Low,0.13019228032867466,0.5753661580273018,315537.9208138874,199513.811536359
L048096,2023-07-01,Consumer,term_loan,secured,BBB,734,1763236.68,0,0.18342846115150926,0.07018885076386838,0.5210057441701187,64479.43967296584,Low,0.16538598514175398,0.5841895316903858,170358.21726494833,105878.77759198248
L048103,2023-02-01,Retail,revolving,unsecured,A,752,329800.44,0,0.07731753931598241,0.0314896315103353,0.7053318296117749,7325.078649105122,Very Low,0.07515982536884613,0.7864449900171291,19494.196671291742,12169.11802218662
L048110,2023-04-01,Retail,bond,secured,A,779,55690.89,0,0.09029980009487101,0.03478892804775359,0.5136683385511814,995.1945820391982,Very Low,0.08303462541250523,0.5727401974845674,2648.5065673453487,1653.3119853061505
L048115,2023-07-01,Telecom,term_loan,secured,CCC,718,5383067.65,1,0.7913610293040789,0.9039563781222503,0.45665214750223254,2222095.9890425536,Very High,1.0,0.5175695439790303,2786111.8688187706,564015.879776217
L048124,2023-02-01,Healthcare,mortgage,secured,BBB,729,88538.79,0,0.058822148425315524,0.02730721534071854,0.42324369811647355,1023.2965219050795,Very Low,0.061853423407610235,0.48205693700057517,2639.949753490515,1616.6532315854354
L048135,2023-08-01,Retail,term_loan,secured,BBB,711,911274.07,0,0.08353657637880642,0.03303054655619328,0.552346955669489,16625.57741243511,Very Low,0.07883769964682558,0.6158668555714804,44245.56941670381,27619.9920042687
L048147,2023-09-01,Telecom,bond,partially_secured,BB,652,5129941.3,0,0.11609176211592932,0.04235823346056273,0.5700742228437984,123874.42146938786,Very Low,0.106250911752892,0.6461221241711611,352175.9325905994,228301.51112121154
L048148,2023-04-01,Real_Estate,mortgage,secured,BB,675,668778.33,0,0.11791096035448585,0.04294789699251967,0.3606994420657586,10360.234028605548,Very Low,0.12078906463922849,0.42084607403022384,33996.412549707595,23636.178521102047
L048149,2023-04-01,Financials,term_loan,partially_secured,BB,686,546980.94,0,0.13150815716030834,0.047609829137523825,0.5295506282432264,13790.382229697065,Very Low,0.12666075576715813,0.6080417991406113,42125.75559144873,28335.373361751666
L048152,2023-08-01,Utilities,term_loan,secured,B,626,5552187.49,1,0.2834639375027227,0.14310827026371184,0.3682759046275613,292618.7566876407,High,0.36766670168680193,0.426761625671986,871171.748603054,578552.9919154133
L048154,2023-05-01,Consumer,mortgage,partially_secured,A,792,133107.96,0,0.09132503351074116,0.03506323848258405,0.6464585681721982,3017.1489375407177,Very Low,0.08261950688167698,0.7248563618032628,7971.473028134451,4954.324090593733
L048161,2023-12-01,Retail,lease,partially_secured,AA,754,92470.91,0,0.10619032543378666,0.03928222397984013,0.6382984477152364,2318.5954931593947,Very Low,0.09375927734993196,0.7117027692024886,6170.467063905412,3851.8715707460174
L048179,2023-09-01,Industrials,mortgage,partially_secured,BB,701,1207145.13,0,0.17903550104784072,0.0679468946529283,0.5737637499245277,47061.11430219759,Low,0.1704361736694557,0.6503038341644597,133794.28926828827,86733.17496609068
L048188,2023-03-01,Energy,bond,unsecured,BBB,701,1101571.12,0,0.16539077949442466,0.061400251929022376,0.6292009005809702,42557.10041694947,Very Low,0.16894944326396077,0.7224624562893052,134457.36307163385,91900.26265468438
L048197,2023-07-01,Retail,revolving,unsecured,BB,741,468980.99,0,0.2404652853279292,0.1061169148844305,0.7290008739858544,36280.052212414324,Medium,0.253281109014463,0.8128359744942278,96551.9289216014,60271.876709187076
L048207,2023-10-01,Telecom,mortgage,secured,CCC,589,2081466.61,1,0.591190844441621,0.6576922797931377,0.4510227566840613,617434.1516330052,Very High,1.0,0.511189192425715,1064023.2354269908,446589.08379398554
L048214,2023-04-01,Consumer,term_loan,secured,BB,655,2473366.13,0,0.2651189407941468,0.1261615006816079,0.5037692471638181,157197.96073699443,Medium,0.2972743370223521,0.5648627176835029,415325.63689550327,258127.67615850884
L048230,2023-09-01,Real_Estate,mortgage,secured,BB,681,2016211.01,0,0.11024459045707884,0.04051494506773689,0.34326253089552355,28039.975938895306,Very Low,0.11394649473742614,0.4005015579223521,92011.29890217981,63971.3229632845
L048233,2023-06-01,Retail,revolving,secured,BB,648,665928.83,0,0.22629350349281874,0.09590908778638178,0.5685956844039232,36315.42546263614,Medium,0.22891694642231245,0.6339841881103745,96646.06758273527,60330.642120099124
L048255,2023-07-01,Real_Estate,bond,unsecured,BB,721,787768.27,0,0.34780338826967927,0.21772333257425444,0.55690735241133,95518.26140308921,Very High,0.6123372629016118,0.6497716534259194,313436.7632742854,217918.5018711962
L048260,2023-10-01,Industrials,mortgage,secured,A,786,14036826.42,0,0.07988821352986539,0.032117960306993536,0.47170707881043933,212661.69945057743,Very Low,0.08056383281020953,0.5346328031237519,604595.1387778273,391933.4393272498
L048264,2023-03-01,Retail,term_loan,secured,A,777,582813.42,0,0.11933587061799451,0.04341522585456326,0.5402549673849033,13670.058614287413,Very Low,0.10362397516487303,0.6023842886341673,36380.061416481905,22710.002802194493
L048265,2023-06-01,Consumer,mortgage,secured,BBB,707,548352.53,0,0.0878479548738063,0.03414127928311791,0.5295977626043527,9914.841672282122,Very Low,0.08044709447137571,0.5938235276329168,26195.555673576615,16280.714001294493
L048286,2023-10-01,Healthcare,revolving,partially_secured,BB,709,217943.59,0,0.13719033437628958,0.04969727830657523,0.556782314931904,6030.622417565354,Very Low,0.11256903199202424,0.6341518574443165,15558.090762398593,9527.46834483324
L048295,2023-07-01,Utilities,bond,unsecured,AA,805,273916.97,0,0.07713681205183147,0.03144590801073766,0.5922124932484663,5101.062487001854,Very Low,0.08078927415270558,0.6862614772953061,15186.659860217173,10085.597373215318
L048300,2023-04-01,Technology,mortgage,partially_secured,BBB,685,2377442.31,0,0.1157699682460027,0.04225473775659879,0.6683819928557002,67144.45281065752,Very Low,0.10341880672558855,0.7426837910614922,182605.33233987496,115460.87952921745
L048319,2023-02-01,Financials,term_loan,secured,BBB,717,2519077.06,0,0.09583442443695575,0.03629470191155989,0.37801600096645754,34561.68202708875,Very Low,0.09655809436288579,0.4340463726652636,105576.25928360435,71014.5772565156
L048320,2023-05-01,Consumer,revolving,unsecured,BBB,719,85679.44,0,0.14378862789757058,0.052230082670773156,0.719153752351122,3218.2448530956212,Very Low,0.12306974088522589,0.8063674892271581,8502.779470109619,5284.534617013998
L048323,2023-08-01,Consumer,revolving,secured,A,750,320511.44,0,0.09719836086900033,0.03667530690643283,0.5160003102426575,6065.509048233315,Very Low,0.08641802361891626,0.5785770751393579,16025.407688129688,9959.898639896372
L048352,2023-03-01,Energy,term_loan,secured,BB,675,286199.51,0,0.13622065224372532,0.049335009965603006,0.40007515024533846,5648.923366788576,Very Low,0.13575062325063164,0.45937517807059197,17847.535021197582,12198.611654409007
L048358,2023-05-01,Real_Estate,revolving,partially_secured,BBB,725,762069.83,0,0.10810526012239738,0.039859922005517655,0.48873993855481696,14845.985871528821,Very Low,0.11210427128661632,0.5702373233088327,48716.10612289966,33870.12025137084
L048359,2023-11-01,Healthcare,term_loan,partially_secured,BBB,784,158988.47,0,0.08665005622112208,0.033829101576464835,0.5539971881975285,2979.639030915936,Very Low,0.07662611208064232,0.6309797141408101,7687.0165751300165,4707.37754421408
L048361,2023-11-01,Retail,term_loan,secured,B,654,316441.68,0,0.4225328369429337,0.33497232651889747,0.5581846116512434,59167.125500894166,Very High,0.799515915462307,0.6223758419911366,157461.1872775373,98294.06177664314
L048362,2023-10-01,Energy,revolving,secured,BB,705,624528.86,0,0.2606310252436244,0.12228604415336311,0.4140104163143205,31618.457298136578,Medium,0.33648329493086787,0.4753759602435765,99897.18169349943,68278.72439536285
L048370,2023-10-01,Utilities,term_loan,unsecured,BBB,723,1118134.72,0,0.10674611930846292,0.03944906386158332,0.5814898310059127,25649.148929638042,Very Low,0.10135058699188386,0.6738359541680422,76361.52301427882,50712.374084640775
L048371,2023-03-01,Retail,revolving,partially_secured,BB,688,409691.4,1,0.13707081707395888,0.049652491396861044,0.6709031516156632,13647.645227926105,Very Low,0.11851115441891921,0.7480570140514645,36320.412778873026,22672.76755094692
L048398,2023-07-01,Utilities,mortgage,partially_secured,BBB,667,1446001.91,0,0.12872131052685487,0.046616727696803396,0.5107544635155725,34428.87420071471,Very Low,0.1197653949987093,0.5918671366500695,102500.13662619749,68071.26242548278
L048401,2023-08-01,Consumer,term_loan,partially_secured,BB,649,740883.53,0,0.1736439958350287,0.06528611244134953,0.6561413467281273,31737.166829464906,Very Low,0.1538336631057389,0.7357133973222474,83851.33601548254,52114.16918601763
L048424,2023-12-01,Telecom,term_loan,unsecured,B,656,2150609.02,0,0.24301815581856048,0.10805454473411646,0.6416022125403784,149097.49735923405,Medium,0.2710427928429243,0.7271919476932649,423885.33126177883,274787.8339025448
L048440,2023-02-01,Real_Estate,mortgage,unsecured,A,750,1016274.18,0,0.1232992872258978,0.04474076944408974,0.5455255799342364,24804.4419203264,Very Low,0.1258314392747155,0.6364919703882703,81394.11120061135,56589.66928028496
L048449,2023-09-01,Healthcare,lease,unsecured,B,698,1692403.71,0,0.33994016259736287,0.2072796534269797,0.6577841423111244,230751.23917780528,High,0.4695080039188032,0.7491887304197743,595303.1833343653,364551.94415656
L048467,2023-04-01,Technology,term_loan,unsecured,BB,702,2973075.94,0,0.1313441365159722,0.04755082730256261,0.7701649663995467,108879.93151308993,Very Low,0.11638102801093797,0.8557816384976296,296108.69173595874,187228.76022286882
L048481,2023-10-01,Real_Estate,revolving,secured,AA,827,595543.33,0,0.24744519054990585,0.11148841296090313,0.3169903153659077,21046.946262719684,Medium,0.3135562405303578,0.36984845045317283,69064.14141643203,48017.195153712346
L048482,2023-10-01,Retail,term_loan,secured,BBB,670,300656.41,0,0.09772960562204719,0.036824586726274845,0.5621075229956438,6223.400447220958,Very Low,0.08789335965136151,0.626749888140143,16562.305757242837,10338.905310021879
L048487,2023-03-01,Real_Estate,bond,secured,A,768,491949.93,0,0.05142891255851973,0.025790884663592518,0.3564938959241654,4523.131774654854,Very Low,0.07253572474750404,0.41593925306952,14842.35331009742,10319.221535442566
L048515,2023-02-01,Industrials,mortgage,unsecured,BBB,749,10442008.55,0,0.11944451705579048,0.04345105721590072,0.6958534948839236,315720.0806638601,Very Low,0.10899147005317265,0.788680351101439,897589.1120830362,581869.0314191761
